Customer_ID,Age,Gender,Education_Level,Region,Monthly_Income,Account_Balance,Credit_Score,Days_in_Arrears_12M,Requested_Loan_Amount
1565,49,Male,Technical,West,2485.39,3171.38,644.0,2.0,10127.3
1566,67,Female,Primary School,North,572.42,770.33,,8.0,
1567,24,Male,Primary School,,1036.02,1529.63,480.0,9.0,2596.58
1568,46,Female,Primary School,West,490.09,1545.29,359.0,8.0,3603.67
1569,25,Female,Secondary School,West,1574.57,1306.53,549.0,7.0,1919.88
1570,18,Male,Secondary School,,2374.56,3845.32,,10.0,8123.97
1571,74,Male,Technical,West,1574.52,,,6.0,4480.98
1572,72,Male,Secondary School,Central,1709.81,2332.48,563.0,9.0,5950.12
1573,20,Female,Primary School,North,915.79,326.38,466.0,14.0,2403.47
1574,41,Female,Primary School,Central,1405.19,3094.06,577.0,10.0,4259.18
1575,40,Female,Primary School,East,1722.63,3556.2,524.0,8.0,5182.32
1576,25,Female,Secondary School,South,1441.82,897.57,559.0,6.0,4067.47
1577,71,Male,Primary School,South,999.44,1455.82,530.0,11.0,5056.23
1578,74,Male,Secondary School,North,1815.71,2776.96,593.0,8.0,7163.57
1579,64,Female,Secondary School,Central,3544.68,7833.35,707.0,7.0,13618.96
1580,54,Male,Technical,West,2124.63,2312.99,683.0,4.0,9620.23
1581,20,Female,University,North,1295.45,1971.84,562.0,10.0,3511.95
1582,68,Male,Secondary School,East,3697.35,7263.27,660.0,7.0,12667.98
1583,50,Male,Primary School,East,845.41,1426.01,502.0,12.0,2967.14
1584,45,Male,Secondary School,East,1061.13,2766.48,551.0,6.0,4092.31
1585,64,Female,Primary School,West,1972.36,1964.02,563.0,7.0,4816.29
1586,25,Male,Primary School,Central,960.69,698.3,511.0,6.0,1714.57
1587,51,Female,University,South,3057.39,5251.26,658.0,5.0,9410.94
1588,52,Male,Secondary School,North,1853.33,3726.9,605.0,,3920.22
1589,49,Female,Postgraduate,Central,4081.09,7349.19,629.0,5.0,14329.49
1590,41,Female,Primary School,Central,2295.56,4621.43,,3.0,7699.91
1591,31,Male,University,North,,3479.04,566.0,,5971.99
1592,49,Female,Technical,West,1854.15,2289.82,,,5344.58
1593,73,Male,Secondary School,East,,2339.52,542.0,10.0,5016.46
1594,63,Male,Secondary School,Central,2187.49,2713.18,536.0,,
1595,60,Male,Technical,North,2046.28,2908.43,613.0,9.0,
1596,33,Female,University,Central,4155.14,6384.48,741.0,5.0,16985.8
1597,21,Female,Secondary School,South,1698.19,3202.91,621.0,6.0,5282.26
1598,69,Female,Primary School,East,,4897.43,704.0,3.0,10701.31
1599,54,Female,Secondary School,South,1450.92,1701.23,583.0,6.0,7248.83
1600,71,Female,Secondary School,North,1764.01,2540.28,634.0,5.0,3202.19
1601,38,Male,University,Central,2457.95,4142.67,601.0,,6616.96
1602,31,Female,Technical,Central,1289.44,2827.98,525.0,7.0,3215.15
1603,48,Male,Primary School,South,503.65,929.06,362.0,8.0,2064.88
1604,72,Female,Secondary School,Central,1758.95,3394.15,561.0,8.0,7314.96
1605,65,Female,Primary School,Central,,1445.64,482.0,9.0,2962.48
1606,35,Female,University,Central,2918.6,5236.32,,7.0,6462.44
1607,24,Female,University,South,3897.12,7185.42,568.0,6.0,11174.45
1608,27,Male,Primary School,Central,1134.5,1928.12,512.0,8.0,500.0
1609,24,Female,Secondary School,East,1719.19,4273.46,545.0,8.0,6630.18
1610,50,Male,University,South,,5718.07,633.0,7.0,9628.63
1611,40,Female,Primary School,South,1834.11,4768.73,636.0,6.0,7601.82
1612,38,Female,Secondary School,North,1424.72,3579.01,499.0,8.0,1369.28
1613,36,Female,Secondary School,North,861.07,1391.03,439.0,11.0,3831.4
1614,65,Male,Primary School,South,570.91,870.24,510.0,9.0,5319.58
1615,36,Male,Primary School,North,1015.35,501.41,490.0,6.0,2321.69
1616,53,Male,Postgraduate,Central,1620.3,2028.62,605.0,10.0,4337.61
1617,46,Female,Technical,North,1846.63,4131.77,587.0,11.0,3105.74
1618,35,Male,Secondary School,North,1657.65,3752.8,566.0,4.0,5963.13
1619,19,Male,Secondary School,North,,417.76,470.0,8.0,3485.32
1620,18,Female,Technical,East,2392.1,,652.0,4.0,7041.3
1621,64,Female,Secondary School,Central,1683.49,3977.89,604.0,9.0,6201.65
1622,22,Male,Secondary School,North,1070.14,,483.0,6.0,3012.02
1623,37,Male,Primary School,Central,968.73,,491.0,9.0,500.0
1624,28,Female,University,South,4287.19,8123.3,708.0,9.0,15747.98
1625,59,Male,Secondary School,East,721.63,1150.76,429.0,6.0,1549.16
1626,19,Female,Primary School,North,1028.68,1345.23,426.0,14.0,2898.82
1627,20,Male,Secondary School,East,,3734.49,554.0,6.0,3693.6
1628,40,Female,Primary School,Central,909.96,1428.26,454.0,7.0,
1629,72,Male,Postgraduate,South,2527.09,1475.22,666.0,4.0,
1630,29,Male,Technical,South,,5689.29,624.0,8.0,8356.6
1631,37,Female,Primary School,,2979.92,4520.96,589.0,6.0,10275.64
1632,22,Female,Primary School,,,1907.75,497.0,9.0,
1633,54,Male,Technical,North,1865.11,4684.89,534.0,9.0,2969.39
1634,55,Female,Secondary School,South,1998.83,5279.72,612.0,4.0,7051.25
1635,47,Male,University,North,1533.6,3315.39,470.0,16.0,5460.22
1636,26,Female,Technical,West,1800.37,4293.09,571.0,5.0,7807.9
1637,51,Female,Secondary School,Central,3046.05,6078.81,665.0,8.0,7492.08
1638,70,Male,Postgraduate,Central,10185.28,18977.17,728.0,7.0,37385.78
1639,61,Female,Secondary School,North,888.06,2333.99,538.0,7.0,500.0
1640,52,Male,Secondary School,North,,987.51,441.0,7.0,500.0
1641,69,Male,Technical,South,1561.99,1787.23,576.0,6.0,5617.66
1642,75,Female,University,Central,2164.83,4707.44,547.0,8.0,4369.0
1643,39,Female,Technical,,2915.92,5493.71,596.0,9.0,7766.82
1644,61,Male,Technical,North,,3543.17,601.0,10.0,6904.5
1645,41,Male,Secondary School,East,,3853.41,630.0,7.0,8052.9
1646,34,Male,Secondary School,North,,2678.22,566.0,5.0,5449.6
1647,27,Female,Secondary School,Central,1384.0,3496.56,564.0,9.0,1034.12
1648,47,Male,Technical,South,2224.12,3324.34,555.0,10.0,5952.39
1649,73,Male,Secondary School,Central,571.5,,381.0,7.0,
1650,63,Male,Primary School,North,1079.28,1312.12,538.0,6.0,4029.98
1651,40,Male,University,East,2098.9,,,7.0,4985.06
1652,49,Male,Secondary School,Central,813.25,1549.47,425.0,9.0,1752.73
1653,34,Male,Secondary School,North,2704.43,5460.73,623.0,7.0,6244.13
1654,67,Male,Secondary School,South,1410.51,1688.95,561.0,7.0,2432.14
1655,68,Male,Secondary School,North,1862.16,2783.61,599.0,6.0,7732.41
1656,34,Female,Secondary School,Central,,2977.36,545.0,9.0,4977.48
1657,31,Male,Primary School,East,807.69,1560.35,468.0,7.0,583.65
1658,26,Female,Primary School,West,1321.98,1990.69,,17.0,3250.03
1659,57,Female,Secondary School,South,740.29,0.0,479.0,3.0,1349.02
1660,19,Female,Secondary School,North,1831.82,3014.13,577.0,10.0,4397.24
1661,62,Female,Primary School,Central,973.3,2584.3,534.0,12.0,2493.8
1662,42,Male,Secondary School,South,1323.34,3309.24,524.0,8.0,1311.78
1663,56,Male,Secondary School,Central,2555.5,5567.18,,3.0,7791.89
1664,26,Male,Primary School,North,2636.38,3950.58,691.0,4.0,9161.19
1665,71,Male,University,East,1836.22,2356.35,513.0,3.0,4828.13
1666,39,Female,University,North,1628.51,2413.25,634.0,13.0,6563.79
1667,60,Female,Secondary School,Central,2119.78,4593.9,594.0,7.0,4317.18
1668,63,Female,Primary School,North,1669.88,3756.12,516.0,6.0,5557.68
1669,21,Male,Technical,East,1011.13,1822.34,467.0,6.0,500.0
1670,43,Female,Technical,Central,1785.85,4109.12,607.0,6.0,4446.19
1671,75,Male,Postgraduate,Central,3483.37,6755.65,704.0,4.0,11205.41
1672,46,Male,Secondary School,Central,1484.71,2286.74,632.0,5.0,3537.58
1673,62,Male,Technical,West,2521.28,4262.27,633.0,10.0,6742.96
1674,51,Female,University,South,4836.55,7691.08,715.0,6.0,17821.01
1675,40,Male,Secondary School,North,1346.38,2324.31,570.0,5.0,3851.8
1676,54,Female,Primary School,East,2760.11,4480.67,557.0,6.0,7673.73
1677,28,Female,Secondary School,North,1380.88,1683.39,530.0,10.0,5207.66
1678,23,Female,Primary School,Central,2411.67,3751.91,617.0,2.0,7047.55
1679,35,Male,Primary School,South,1433.57,3775.95,481.0,8.0,3627.17
1680,38,Female,University,South,3883.98,6620.8,669.0,4.0,13808.44
1681,59,Female,Secondary School,North,2374.39,5535.66,592.0,8.0,6951.49
1682,53,Male,Primary School,East,851.24,1578.24,475.0,12.0,500.0
1683,58,Male,University,Central,2919.83,5072.55,711.0,3.0,10617.29
1684,55,Male,Secondary School,West,1019.59,2252.54,586.0,4.0,
1685,51,Male,Secondary School,East,1458.62,718.18,544.0,8.0,3855.83
1686,34,Female,Secondary School,West,882.83,3254.34,499.0,8.0,2127.4
1687,54,Female,Secondary School,Central,1403.19,3289.85,588.0,4.0,4590.06
1688,42,Male,Secondary School,North,1542.66,2941.69,569.0,7.0,4738.6
1689,55,Female,University,East,1677.98,3671.28,508.0,10.0,3236.94
1690,75,Female,Primary School,East,1278.59,2345.18,540.0,18.0,2705.66
1691,29,Male,Technical,West,2520.16,4050.65,593.0,3.0,7378.86
1692,40,Female,Primary School,Central,769.81,1366.95,497.0,10.0,2693.75
1693,70,Female,Postgraduate,South,5198.88,9020.63,692.0,2.0,17423.17
1694,59,Female,Technical,West,2821.97,4360.6,,5.0,11332.01
1695,39,Male,University,West,1555.33,2483.71,566.0,10.0,4175.02
1696,38,Female,Secondary School,North,459.15,996.59,376.0,7.0,500.0
1697,44,Male,University,South,3937.9,7372.59,633.0,8.0,14248.52
1698,74,Female,University,,2286.47,5244.02,568.0,7.0,2419.1
1699,48,Male,Technical,North,1822.78,3033.57,645.0,5.0,4799.66
1700,23,Female,Primary School,West,,4602.31,658.0,7.0,9486.56
1701,44,Male,Primary School,Central,,1621.35,546.0,6.0,6181.26
1702,57,Male,Primary School,South,1524.23,3097.39,594.0,9.0,
1703,51,Female,Primary School,West,1217.64,3358.52,574.0,6.0,2828.63
1704,29,Male,University,North,2146.39,3550.78,594.0,7.0,4342.87
1705,62,Female,Technical,West,1819.84,,598.0,5.0,6160.52
1706,74,Female,Technical,East,1790.02,3914.14,556.0,9.0,3714.98
1707,70,Female,Secondary School,East,,484.74,537.0,3.0,3544.24
1708,24,Male,Primary School,Central,739.1,2626.5,457.0,7.0,2051.13
1709,27,Female,Secondary School,North,1419.8,2495.18,584.0,12.0,3227.07
1710,62,Female,Secondary School,South,3902.18,7324.48,732.0,8.0,14692.98
1711,34,Female,University,Central,1265.68,,531.0,7.0,2381.83
1712,43,Male,Secondary School,Central,1190.64,139.11,565.0,11.0,1490.27
1713,38,Male,Technical,Central,1408.38,2482.19,488.0,4.0,
1714,45,Female,Secondary School,Central,,3402.96,579.0,9.0,7044.28
1715,75,Male,University,South,2667.63,5113.47,673.0,7.0,9665.13
1716,63,Male,Secondary School,East,1170.47,3021.07,508.0,11.0,1773.22
1717,19,Male,Secondary School,East,2408.75,4730.19,656.0,5.0,8724.78
1718,71,Female,Primary School,South,812.25,929.27,,13.0,3397.78
1719,60,Female,Secondary School,East,1237.0,3544.24,616.0,8.0,2033.31
1720,18,Female,Secondary School,North,867.11,1596.92,,,
1721,68,Male,University,East,3946.76,8128.72,686.0,7.0,11752.19
1722,70,Male,Secondary School,Central,1549.75,3495.19,574.0,8.0,5999.49
1723,53,Female,Secondary School,South,1113.24,1206.7,546.0,8.0,4857.6
1724,68,Female,Technical,Central,2314.5,5014.41,566.0,8.0,5678.56
1725,43,Female,Secondary School,,,6203.2,,8.0,6510.24
1726,46,Female,Secondary School,Central,547.52,1047.48,,9.0,1423.07
1727,38,Male,University,North,3143.76,5301.42,638.0,8.0,10736.51
1728,28,Female,Secondary School,North,,6383.94,,6.0,10380.62
1729,57,Male,Technical,Central,3733.52,7515.05,649.0,2.0,10710.43
1730,28,Male,Technical,North,1565.25,2489.85,486.0,7.0,6489.89
1731,53,Female,University,Central,2562.47,5097.18,616.0,5.0,7685.87
1732,66,Male,Technical,North,2071.62,3459.64,530.0,6.0,6689.93
1733,56,Male,Primary School,North,1098.73,1538.36,514.0,8.0,4274.33
1734,57,Male,Secondary School,West,2342.18,4561.91,566.0,11.0,5702.67
1735,52,Male,Postgraduate,South,,3573.49,601.0,5.0,7149.91
1736,71,Female,Secondary School,West,2056.03,4115.8,579.0,7.0,2969.22
1737,51,Male,Technical,South,1771.61,3078.88,627.0,1.0,4467.54
1738,72,Male,University,East,4008.9,6298.59,669.0,5.0,11871.22
1739,64,Male,Technical,South,3096.92,5326.72,682.0,6.0,10494.29
1740,41,Male,Secondary School,Central,1574.11,3131.52,566.0,6.0,7813.6
1741,71,Male,Primary School,South,959.33,3450.11,535.0,8.0,3720.38
1742,39,Female,Secondary School,Central,2380.73,3507.32,614.0,4.0,2074.6
1743,22,Male,Secondary School,South,812.71,1370.46,517.0,5.0,6005.4
1744,73,Female,Postgraduate,West,2181.91,3798.18,615.0,5.0,7777.54
1745,50,Female,Technical,,1767.75,1389.38,598.0,7.0,6604.26
1746,75,Female,University,Central,2024.47,3171.92,566.0,9.0,4957.88
1747,53,Male,Secondary School,West,1392.05,1550.6,577.0,3.0,3834.09
1748,64,Male,Primary School,West,,1645.15,588.0,4.0,1492.18
1749,37,Female,Secondary School,Central,1468.61,3846.24,548.0,8.0,1902.9
1750,36,Female,Secondary School,West,2896.74,5738.7,606.0,10.0,5392.4
1751,52,Female,Secondary School,North,910.24,1777.4,446.0,5.0,4032.45
1752,69,Female,Secondary School,North,1281.62,3866.76,,7.0,2792.41
1753,60,Female,Secondary School,North,2252.68,5182.62,,6.0,9083.57
1754,34,Female,Secondary School,East,1501.85,2060.86,518.0,10.0,4073.95
1755,62,Female,Postgraduate,North,2217.81,2530.45,548.0,7.0,7685.68
1756,60,Male,Secondary School,North,1494.63,832.93,568.0,,4917.35
1757,51,Female,Technical,North,930.33,,,7.0,2088.48
1758,26,Female,Secondary School,Central,2313.16,3709.73,634.0,8.0,9925.42
1759,43,Male,Secondary School,Central,1586.24,4093.04,603.0,6.0,4733.33
1760,19,Female,Secondary School,North,3856.93,7904.15,683.0,5.0,13917.09
1761,70,Female,Technical,Central,1148.17,2802.17,556.0,4.0,3743.94
1762,26,Female,Secondary School,Central,1077.75,1537.28,476.0,4.0,2115.61
1763,26,Female,Primary School,Central,1256.03,2109.91,,10.0,1915.18
1764,57,Male,University,East,4472.81,7724.74,630.0,9.0,14037.18
1765,34,Female,Primary School,West,950.04,3473.77,470.0,7.0,
1766,18,Female,Secondary School,Central,1041.87,1374.29,,6.0,4622.73
1767,42,Female,Secondary School,Central,1553.15,2160.75,551.0,9.0,4478.7
1768,60,Male,Secondary School,West,1148.82,2519.81,529.0,11.0,
1769,57,Male,University,South,3063.34,,687.0,6.0,12529.1
1770,59,Female,Technical,East,1926.74,3914.39,653.0,8.0,5038.06
1771,42,Male,Secondary School,Central,2055.45,3931.22,617.0,9.0,5743.24
1772,56,Male,Primary School,North,1845.31,2728.44,597.0,7.0,7428.16
1773,52,Female,University,South,2887.91,4922.97,625.0,6.0,11242.51
1774,20,Male,Secondary School,South,2413.36,3667.55,,7.0,5651.95
1775,67,Male,University,Central,,4708.08,584.0,8.0,
1776,54,Male,Secondary School,Central,802.34,1326.17,464.0,10.0,3820.54
1777,61,Male,Technical,East,,1899.98,445.0,4.0,500.0
1778,61,Female,University,Central,2397.84,4963.67,594.0,,8666.15
1779,68,Male,Technical,,2285.32,4653.74,663.0,10.0,9344.72
1780,47,Male,Secondary School,Central,1971.18,3735.48,587.0,8.0,5110.59
1781,55,Female,Technical,Central,1380.32,3319.86,557.0,8.0,5030.23
1782,51,Female,Technical,North,2706.14,4746.6,686.0,5.0,8691.42
1783,29,Female,Technical,South,617.88,398.21,,5.0,2978.65
1784,36,Male,Primary School,Central,,1788.31,488.0,11.0,3496.08
1785,54,Male,Technical,Central,2303.05,4116.97,632.0,6.0,7820.23
1786,61,Female,Primary School,Central,,4530.5,698.0,10.0,6424.35
1787,66,Male,Primary School,West,1768.22,2971.92,580.0,4.0,4695.78
1788,34,Female,Technical,West,2694.62,6122.35,623.0,4.0,9894.05
1789,27,Male,Primary School,East,1259.92,1296.01,544.0,4.0,3593.21
1790,74,Male,University,,2417.53,4162.67,652.0,8.0,8526.92
1791,72,Female,University,North,1092.56,1714.14,511.0,3.0,3215.63
1792,66,Female,Postgraduate,West,3101.65,5325.89,657.0,7.0,9355.24
1793,64,Female,Technical,North,1121.49,,513.0,9.0,2627.31
1794,29,Male,Secondary School,Central,1929.96,3103.07,611.0,6.0,5251.03
1795,33,Male,Secondary School,Central,796.69,2227.35,389.0,,500.0
1796,41,Female,Secondary School,West,1397.04,2446.5,,4.0,3455.13
1797,36,Female,Secondary School,South,868.2,1484.52,483.0,8.0,1424.8
1798,25,Male,Secondary School,South,1442.97,1526.05,452.0,10.0,3452.98
1799,48,Male,Technical,West,1717.78,4095.58,481.0,12.0,2803.98
1800,38,Male,Secondary School,South,,2444.5,446.0,7.0,1923.07
1801,34,Female,Secondary School,South,1724.88,2104.91,487.0,9.0,4246.14
1802,40,Female,University,North,2104.6,5081.08,655.0,4.0,5456.88
1803,54,Female,Primary School,West,1244.78,1085.86,617.0,5.0,500.0
1804,71,Male,Secondary School,West,1316.46,2234.9,486.0,,2051.83
1805,33,Female,Primary School,West,854.29,1456.78,,7.0,2183.58
1806,23,Male,University,Central,3249.53,5607.49,626.0,6.0,11873.99
1807,25,Male,Technical,Central,2768.76,5854.78,629.0,6.0,8108.81
1808,42,Female,Technical,Central,2785.79,5612.41,643.0,10.0,11447.07
1809,35,Male,Secondary School,Central,800.03,80.67,428.0,8.0,500.0
1810,42,Male,Technical,,3364.66,7234.14,712.0,7.0,14628.48
1811,29,Male,Technical,South,2261.0,5408.77,631.0,10.0,7102.71
1812,32,Male,Secondary School,East,2581.75,5190.19,669.0,4.0,7341.68
1813,43,Female,Secondary School,West,,4435.02,626.0,5.0,9762.05
1814,58,Female,Technical,North,2174.14,4089.28,663.0,9.0,3444.41
1815,62,Female,Secondary School,Central,1091.26,1736.72,509.0,7.0,3728.05
1816,43,Female,Technical,Central,1282.96,3091.59,473.0,9.0,2287.07
1817,64,Female,Secondary School,Central,1153.06,641.76,566.0,11.0,5192.58
1818,49,Male,Technical,Central,1683.25,3350.17,524.0,,5384.93
1819,27,Male,Secondary School,Central,933.53,,,6.0,4904.35
1820,33,Female,Secondary School,West,681.4,1030.26,414.0,6.0,500.0
1821,24,Male,Secondary School,Central,,1663.03,501.0,10.0,2031.95
1822,34,Female,University,South,2328.03,2784.84,589.0,12.0,9294.0
1823,40,Male,University,East,2119.12,3051.53,609.0,9.0,7008.12
1824,43,Female,Technical,East,2270.19,,651.0,3.0,9157.17
1825,38,Female,Technical,South,1647.65,3326.7,536.0,5.0,3399.33
1826,39,Male,Primary School,West,2005.0,3144.25,605.0,5.0,6655.29
1827,75,Male,University,,1962.13,3775.97,584.0,5.0,5434.08
1828,24,Female,Secondary School,West,1679.8,2978.37,569.0,5.0,4951.61
1829,31,Male,Secondary School,Central,1882.61,1919.07,578.0,13.0,4116.71
1830,32,Male,Primary School,North,1205.81,1984.59,558.0,7.0,519.72
1831,70,Female,Primary School,East,1999.54,4178.61,593.0,6.0,2000.1
1832,24,Male,Primary School,Central,1467.6,3703.07,541.0,7.0,4035.63
1833,26,Female,Primary School,South,1670.86,2814.95,633.0,6.0,3451.65
1834,68,Male,Primary School,East,946.06,2011.81,,11.0,946.06
1835,65,Male,University,Central,2274.61,4232.28,642.0,6.0,6198.81
1836,25,Female,Secondary School,South,542.3,1403.87,,5.0,
1837,67,Male,Secondary School,West,1531.15,2237.76,556.0,6.0,2820.13
1838,40,Male,University,West,1291.19,2266.65,476.0,8.0,4793.18
1839,46,Male,Primary School,East,,6699.27,639.0,4.0,11685.67
1840,35,Male,University,East,2712.34,5204.45,618.0,8.0,10594.36
1841,48,Male,Technical,West,1523.41,3227.51,614.0,5.0,3220.85
1842,47,Male,Secondary School,East,2126.81,4465.87,537.0,5.0,2617.25
1843,69,Male,Primary School,Central,676.43,1345.41,475.0,10.0,500.0
1844,56,Male,Primary School,North,,2015.83,,4.0,1001.5
1845,52,Female,Secondary School,Central,1308.35,1901.6,514.0,6.0,500.0
1846,35,Female,Primary School,North,1582.84,3537.75,,11.0,7969.83
1847,59,Male,Secondary School,North,998.93,934.4,526.0,7.0,1639.12
1848,56,Female,Primary School,West,,,503.0,8.0,1711.7
1849,34,Female,Technical,South,1864.1,3460.77,618.0,,4219.21
1850,31,Female,Primary School,West,1560.82,2236.72,552.0,10.0,3898.41
1851,48,Female,University,South,2672.6,4272.45,637.0,7.0,7508.95
1852,41,Male,Secondary School,Central,996.4,1965.27,,5.0,1675.53
1853,52,Female,University,North,2569.28,4425.51,644.0,5.0,8818.99
1854,61,Male,Secondary School,West,1144.18,1716.01,,,500.0
1855,62,Male,University,North,1633.18,3275.5,632.0,6.0,7826.47
1856,51,Female,Secondary School,South,1835.65,,519.0,6.0,4320.07
1857,20,Male,Technical,North,2203.32,4039.68,591.0,7.0,6005.45
1858,54,Male,Primary School,Central,1221.73,1900.17,518.0,4.0,
1859,60,Female,Secondary School,North,1956.24,2538.28,645.0,6.0,9307.96
1860,57,Female,Primary School,South,1748.27,2876.75,540.0,3.0,6384.21
1861,43,Female,Secondary School,West,499.91,0.0,408.0,14.0,
1862,72,Female,Primary School,South,1529.98,3699.49,,7.0,2749.36
1863,40,Male,Secondary School,South,3001.44,5979.18,662.0,7.0,8520.76
1864,61,Male,Primary School,West,1096.24,2635.33,507.0,4.0,
1865,56,Female,Secondary School,East,3080.53,5954.13,629.0,9.0,7910.77
1866,32,Male,Technical,,2034.94,1950.23,562.0,9.0,4714.36
1867,73,Female,Postgraduate,Central,3632.03,5595.64,633.0,8.0,13085.4
1868,66,Male,Secondary School,West,1772.25,3904.95,,7.0,5162.45
1869,21,Male,Technical,South,870.71,3145.07,458.0,11.0,
